,imagename,captions
1877,troll_1773.jpg,* AIRTEL NET DAN SPEED ILLAYE.. VERA NETWORK MAARU   *AIRTEL USER: ADU ENAKU AVAMANAM...
1878,troll_1774.jpg,ISHVARIYA VANDHOM... KAVALAIGAL MARANDHOM. INI YENGALUKKUM ORU KUZHANDHEI
1879,troll_1775.jpg,IDHA VAIYLA KADICHI THIRANDHAVANGA MATTUM PODUNGA..
1880,troll_1776.jpg,I;M CHITTI 2.0  APPO NAAN YAARU?
1881,troll_1777.jpg,AFTER WATCHING MR.LOCAL MOVIE    *AUDIENCE: APPO PURIYALLA IPPO PURIYUDHU..!
1882,troll_1778.jpg,IVAN MGR PERAN THAN DA   
1883,troll_1779.jpg,"FASHION TV PAAKADHA PASANGA KUDA IRUPPANGA... AANA, FAIR&LOVELY PODADHA PONNUNGALE IRUKKA MAATTANGA..."
1884,troll_178.jpg,*KRISH
1885,troll_1780.jpg,#BANHHYDROCARBON   *ME: TAMIL IS MY MOTHER TONGUE NU SOLRINGA... TAMILNADU MELA EVAN KAI VECHLUMLUM KAMMUNU IRUKKINGA APO VERA YEVANO UNGA AMMA MELA KAI VECHLLUM IPDI THAN AMAITHIYA IRUPPINGALA
1886,troll_1781.jpg,INGARUNDHUM THAAVAMATTINGANU SATHIYAM PANNUNGA... YENNA GAPPU.. IDHU DHAN YENNAKKU VAIKKAPPORA AAPA ?
1887,troll_1782.jpg,"*HARRIS : NAA SURUTHI NALLA PODUVEN  *IMMAN: NAA PALLAVI NALLA PODUVEN *U1: NAA SARANAM NALLA PODUVEN  *ARR: NAA SURUTHI, PALLAVI, SARANAM NALLA PODUVEN   *HIPHOP : AYYA INTHA SURUTHI, PALLAVI, SARANAM NA ANNANGAYYA..."
1888,troll_1783.png,*MSD :  ENNANGA COOK IPPADI AAGI POCHU ENGA PASANGA ELLAARUMA SERNDHU UNGALA INDHA NELAMAIKU KONDU VANDHU VITUTAANGALE
1889,troll_1784.jpg,"ORE ORU YELUTHU PILAIYINAL ORE NAALIL PATHU LATCHAM PUTHAGAM VIRPPANAIYAGIYADHAM... HOW TO CHANGE YOUR LIFE YENBADHARKU PADHILAGA, HOW TO CHANGE YOUR WIFE YENDRU ACHADIKKAPPATTADHUDHAN, KAARANAMAM...!!!"
1890,troll_1785.jpg,#GROUP ADMIN: WHATSAPP GROUP ADMIN REACTION WHEN SOMEONE LEAVES THE GROUP OH...GOVERNMENT JOB AH RESIGN PANNITU PORARU DA DOI
1891,troll_1786.jpg,VELILA POREN ORU 200 IRUNDHA THANGA....      HAIR CUT PANALAM NU DHAN KETEN...   *MOM : INDHA PA..PO.. NALLA OTTA VETITU VA..
1892,troll_1787.jpg,~ARM : DARBAR FIRST LOOK READY
1893,troll_1788.png,STARTS WITH SAMBAR RICE ENDS WITH CURD RICE
1894,troll_1789.jpg,PADIKKADHA MEDHAIGAL     PADICHA MEDHAVIGAL
1895,troll_179.jpg,EPDI NAMBI PORADHU... KADA PERE EPDI ERUKKU..
1896,troll_1790.jpg,INDHA RUBBER CHINNA VAYASULA USE PANNIRUKEN   *90'S KIDS : IDUVARAIKKUM IDHU INK ALICHADHA NAN PAARTHATILLA
1897,troll_1791.jpg,10 YEARS CHALLENGE FOR BERADLESS BOYS
1898,troll_1792.jpg,MACHAN ENNADA PANRA...IVLO NERAM ONLINE LA UNA KANOM    KADALA POTUTUU IRUKEN MAMA   YARU KOODA DA     ENNODA VAAIKULLA
1899,troll_1793.jpg,"* MURUGA NOLAN: AJAY MALLOTHARAVA PUDICHU JAILLA PODURINGA AVAN YAARUNA, VINOTH MALLOTHRA PAYAN VINOTH MALLOTHRAVUM PROMOTH KUPTHAVUM CELLMATES PROMOTH KUPTHA YAARUNA, MUMBAI TV OWNER PROMOTH KUPTHAVUM HARI CHOPRAVUM CLOSE FRIENDS HARI CHOPRA YAARUNA, AJAI MALLOTHRA APPA AANA AJAY MALLOTHRA, VINOTH MALLOTHRA PAYAN... *ADHITIYA ARUNACHELAM: KUZHAPPATHILA NAYANDHARAVA KONNUDAPOREN DA..."
1900,troll_1794.jpg,facebookaiyum whatsapplaium usepanna kudadhunu irundha oru mani nerathula kaikaal nadungudhe idhu yenna viyadhiya irukkum
1901,troll_1795.jpg,3g sevaikaka thamizhgam muluvadhum 500 towergal neruvapadum- BSNL   *JIO USERS: NEE YAARU DAA KOAMAALI    *BSNL : AMMA SATHTHIYAMA NAANNUM LEADING NETWORK DHAN YA
1902,troll_1796.jpg,~CLASS PROJECT TIME: *ME SIR INDHA PROJECT MUDIYAVUM IV POROMLA   *STAFF : EPPA PATHALUM IV IV..
1903,troll_1797.jpg,"NAAN ORU CORE ENGINEER, ENAKU CORE COMPANY LA THAAN VELA VENUM...   DEI, NEE PADICHA CORE LAYE WORK PANRA TREND ELLAM DINOSAUR KAALATHODA AZHINJU POCHU DA"
1904,troll_1798.jpg,*  NEE INGA IVALUNGALA TREND PANITU IRU... AVANUNGA ANGA UN JOBS AH VANGITU POITU IRUKANUNGA
1905,troll_1799.jpg,THAMBI... SOFTWARE NA YENA... HARDWARE NA YENA?  CHEDIIYA PUDUNGUNA VARUMME ADHU SOFTWARE...  'MARATHA' PUDUNGUNA VARUMME ADHU HARDWARE...SIR...!!
1906,troll_18.jpg,"*BHAVANA : KUZHICHITTU IRUNDHENNA.. MATCH'KU, TIME AAGIDUCHUNU AVASARADHULA PAAVAADEI'YODA STUDIO VANDHUTTEN."
1907,troll_180.jpg,"YOGI BABU: SIR, ELLATHAIYYUM MARANDHUTENU SOLLUNGA AVAN ALUVAIYA NIRUTHIRUVAN..  THAMBI RAMAIAH: THAMBI NAAN ELLATHAIYUM MARANDHUTEN PA..  SK: UNGA PERU ENNA SIR..  THAMBI RAMAIAH: LAKSHMANAN..  SK: PAATHIYA AVARU INNUM EDHUM MARAKALA.."
1908,troll_1800.jpg,INDHA VISHAYAM THERIYAMA ENGA VEETLA DAILY 2L PAAL VANGITU IRKANGALE PA..!
1909,troll_1801.jpg,*JEEVA : ORU 6 VARSAM MUNNADI EPDI IRUNDHAVARU THERIYUMA  APARAMA THAN MUGAMOODI NU ORU FLOP KODUTHU ATHUKU APARAM HIT EY KODUKA MUDIYAMA POCHU
1910,troll_1802.jpg,AUTO ROTATION
1911,troll_1803.jpg,*NEHRA : NA SOLDRA MATHIRI BOWLING PODRA KANDIPA JEICHIDALAM    SOUTHEE'S OVER: 166646
1912,troll_1804.jpg,*LOSLIYA : VELIYE PONA UDANA ENNAI KALYANAM PANNIKO  *KAVIN : VELIYE PONA NAN VERA ZONE KU POIDUVEN
1913,troll_1805.png,THAT KADUPU MOMENT IN THE COFFEE SHOP WHEN YOU'RE WAITING FOR SOMEONE AND THEY HAVENT SHOWN UP..
1914,troll_1806.jpg,NO COMMENTS
1915,troll_1807.jpg,NO COMMENTS
1916,troll_1808.jpg,"PIDICHADHA SAPITTA, WEIGHTU... PIDIKKADHA SAPITTA DIET..."
1917,troll_1809.jpg,PAYAN PUDICHTAN BRILLIANT YA
1918,troll_181.jpg,"KURUVI, SURA, VILLU, AAMBALA- ALL IN ONE"
1919,troll_1810.jpg,*EDHUKU UNA KAARI THUPURADUKA
1920,troll_1811.png,ZOOM THE CAMERA ON EVERYONE'S FACE AFTER EVERY DIALOGUE MOKKA SERIALS
1921,troll_1812.jpg,WONDERWOMAN OF KOLLYWOOD KEERTHY SURESH
1922,troll_1813.png,PENNAI KADHALITHU YEMANTHAVAARKALAI VIDA...!!! AVAL KADHALIPPADHAGA NINAITHU YEMANDHAVARGALE ADHIGAM...
1923,troll_1814.jpg,GOING TO MUSLIM FRND HOME ON RAMZAN   *FRIEND : ENA DA BIRIYANI AH??  *ME : CHUMA PATHUTU POLAMNU
1924,troll_1815.jpg,"BIRIYANI 140, PALAYA SOORU 200... EPPAVAVADHU PALAYA SOORODA ARUMAMI PURINJA SARI...!"
1925,troll_1816.jpg,NETHERLANDS JERSEY   INDIAN JERSSEY
1926,troll_1817.jpg,SATHIYA SODHANAI.!
1927,troll_1818.jpg,UNGAL KANNIL KANNIR VADIKKUM BODHU THUDEIKKA 100 PER VARUVARGAL AANAL... MUKKU VADIYUM BODHU THUDEIKKA ORUTHARUM VARAMATTANGA. AAGAIYAL IDHU PANIKAALAM SALI(COLD) PIDIKKAMAL PAARTHU KOLLUNGAL.
1928,troll_1819.jpg,"THAT MOMENT   WHEN TEACHER ASKS,""WHAT IS THE CHEMICAL FORMULA FOR SULPHURIC ACID"""
1929,troll_182.jpg,*ARYA : WILL YOU MARRY ME   *SAYYESHA : YOV NAMAKKU YAERKANAVE KALYANAM MUDINJIRUCHU
1930,troll_1820.jpg,"KUMKI AGAIN IN VIJAY TV *PUBLIC : IVANA ADICHUM PAATHACHU, KALAAICHUM PAATHACHU..   *VIJAYTV: INNUM UNNA ENNA THAAN DA PANRATHU"
1931,troll_1821.jpg,ATLEE LAST 3 MOVIES... MAZHIYA DEATH... SAMMU DEATH... NITHYA DEATH... NOW THALAPATHY 63   *NAYAN: ENNA KURU KURUNU PAKRAN NAMMALAIYUM KONDRUVANO?
1932,troll_1822.jpg,"*ISPADE RAJA : ENNA KALYANAM PANNIKO, KALYANAM PANNIKO.. VAA REGISTRAR OFFICE POI KALYANAM PANNIKALAM...   *IDHAYA RANI: AATHI PAITHIYAMA IVAN... 1ST HALF LA ROMBA NALLA PESITU IRUNTHANE YA"
1933,troll_1823.jpg,SIMBU STARTS HIS JOURNEY TO SABARIMALAI    *STR FANS: VARANUM.. PALAYA STR AH THIRUMBI VARANUM
1934,troll_1824.jpg,SIVAKAARTHIKEYAN IN BOXING MOVIE
1935,troll_1825.jpg,GETUP LAAM ROMBA NALLARUKU AANA BRA-VA DHAN MARANDHAAPULA VELIYA POTU VANDHURUKINGA
1936,troll_1826.jpg,"WE PRONOUNCE 22 AS TWENTY TWO, 33 AS THIRTY THREE, 44 AS FORTY FOUR, 55 AS FIFTY FIVE  WHY NOT 11 AS ONETY ONE"
1937,troll_1827.jpg,MY WHATSAPP DP DURING NORMAL DAYS DURING MY BEST FRIEND'S BIRTHDAY
1938,troll_1828.jpg,MAPLA YENGADA ERUKKA.....? NADUTHERUVULA NIKIREN.. VANDHU KUTTITU PODA....
1939,troll_1829.jpg,15 VARUSHATHUKKU MUNNADI YENNA PANNITTU ERUNDHA *90'S KIDS : HALLS MUTTAI THINNUTTU THANNI KUDIPPEN THONDA JILLUNU IRUKKUM
1940,troll_183.png,REMEMBER YOOU DID THIS AS A CHILD?
1941,troll_1830.jpg,SURIYA VAMSAM THEVAYANI~ SARATHKUMAR'KU APPURAM ORE PATTULA PERIYA AALAA ANA JODI IDHUNGA DHAN!  AASAI MACHAN~ AALAGU PULLA
1942,troll_1831.png,OORULA 10-15 VARUSAMA FOOTBALL PAKURAVAN'LAM SUMMA IRUKAN ORE ORU VARAM FIFA WORLD CUP PATHUTTU IVAGA PODURA STATUS IRUKEE AIAIYOOOOOOOOOOOOOOOOO
1943,troll_1832.jpg,EPPAAA DEI    *SHRUTHI
1944,troll_1833.jpg,A BINARY SEARCH TREE WITH A PARENT NODE AND 2 CHILD NODES BE LIKE
1945,troll_1834.jpg,AIRTEL INDIA'S FASTEST NETWORK   *SANJANA : GOPPA MAVALAE
1946,troll_1835.png,NEE PADICHA SCHOOL LA NAA HEADMASTER DA
1947,troll_1836.jpg,ITHANAI VARAUDANGALIL THIRUVARUR EVVIDHA VALARCHIYUM MUNNETRAMUM ILLAI: UDHAYANEDHI    DEI THAMBI... ITHANA VARUSHAMMA THIRUVARUR THOGUDHIKU M.L.A UN  THATHAN DHAN. ITHANA VARUSHAM KIZHIKKADHADHAIYA IPPA KIZHIKA PORINGA?
1948,troll_1837.jpg,LEAVE POTU THOONGURAVAN MANUSHAN... EVALO TRIED IRUNDHALUM OFFICEKU POI THOONGURAVAN PERIYA MANUSHAN...
1949,troll_1838.jpg,THIS IS MY FINAL PIC    YEN SAVA PORIYA
1950,troll_1839.jpg,"~take a moment and appreciate sister ""hima das"" for winning 5 gold medals for our country...  ithu pride of india...   ithuvum pride of india"
1951,troll_184.jpg,sun music johnny sin atroccity(caller : caller my role model jonney sin
1952,troll_1840.jpg,no comments
1953,troll_1841.jpg,when school / college student sing this song..  enaku red cardu.. eduhtu paaru recordu..    *teacher : record note time ku submit pannama practicals la fail aana moodevi..
1954,troll_1842.jpg,personal loan apply panna... edhukkunu banklaerundhu phone panni kekudhu oru ponnu. aadhu personalnu sollitten.
1955,troll_1843.jpg,LKG TRAILER POLITICIAN TROLL  MAGICIAN VAIKO... SCIENTIST RAJU... SILK SATTAI RAMARAJAN... BIGG BOSS NAYAGAN KAMAL HAASAN... ACTOR OPS & EPS CRYING SCENE... YOGA FITNESS CHALLENGE T MASTER KEDI SARKAR
1956,troll_1844.jpg,ADI VANGI SETHU POIRATHA EN THEIVAMEY...?
1957,troll_1845.jpg,AADI POI AAVANI VANDHA TAAPPAA VANDHURUVAN YENBATHELLAM ANDHAKALAM  CELLPHONA PIDUNGI ADUPPULA POTTADHAN URPUDUVAN YENBADHU INDHA KALAM
1958,troll_1846.jpg,HATE MONGERS SHOULD UNDERSTAND THAT A PERSON DOESN'T CONTRADICT STATEMENTS WITHOUT A REASON & #STR DIDN'T CONTRADICT BUT PLAYED THE MIND GAME WELL. AND TONIGHT WE WILL WITNESS A #NEWAGEAAPU FROM STR FOR THE HATERS. #STRKNOWSWHATTODO! THANKS FOR THE NEGATIVITY     OHHOOOOOO
1959,troll_1847.jpg,*ARYA: UN SIZE ENNA AVA VAYSU ENNA!
1960,troll_1848.jpg,FLIPKART... KALAINGAR TV... #FLIPKART  #OWNER
1961,troll_1849.jpg,OOM NAMASHIVAYA YENDRU SOLL... SARI SOLLEREN.. OOOOOO OOOOOO OOOOOOO OOOOOOOOO OMNAMO NARAYANAYA...  APRIL FOOL MANNA
1962,troll_185.jpg,VO COMMENTS
1963,troll_1850.jpg,KANNA... UNNAKU VILAIYADA THAMBI PAPPA VENUMA ILLA THANGACHI PAPPA VENUMMA!! YENNAKAGA NEENGA KASHTAPADA VENDAM DADDY... NAN YEDHIR VEETU PAPPA KUDA VILAYADIKIREN..
1964,troll_1851.jpg,"NAMMA URULA, AUTOKARANGALUKU PAKAM YELLAM THURAM   REALESTATE KARANGALUKU THURAMELLAM PAKAM"
1965,troll_1852.jpg,HEMA MALINI...    HEMA MISRANI
1966,troll_1853.jpg,INRAIYA SAMUGAM...: NALLAVELAI OOTTAI NAMBA PAKKAM ILLAI. KADAVUL KARUNAIYANAVAR
1967,troll_1854.jpg,YAARELLAM VELAIYADI IRUKKINGA...
1968,troll_1855.jpg,*SAMANTHA : ORU VAGAILA NEENGALUM NAANUM ONNU DHAAN
1969,troll_1856.jpg,ECHA RAJA..   MIND UR WORDS..  H RAJA SIR..  MUCH BETTER..
1970,troll_1857.jpg,"TREATERKU PONALUM, VEETULA TVYA ON PANNALUM IVAN MUNJIYADHAN MUDHALLA PAAKA VENDIYADHURKU. ADHULAYUM IVAN PESURA PECHU APPADIYE 5 VARUSHADHUKKU MUNNADI MAKKAL KITA MODI VAAKU SEGARIKKURAPPA PESUNA PECHU MADHIRIYE IRUKKU."
1971,troll_1858.jpg,VA VA VANTHU EN PAKKATHULA UKKARU
1972,troll_1859.jpg,*ME : EEE... EEE... NU  NI SIRIPA PAARU AIYOYOO... ADHA PAKURA APO ENA YAARUM THEDA VENAM NU EZHUDHI VACHUTU ODIRALAM POLA IRUKUM..!!
1973,troll_186.jpg,"YENNADHU ""LKG"" ""UKG"" TOPPERSA?"
1974,troll_1860.jpg,1960'S LA ORU BUN APPROXIMATELY 25 PISA DHAN IRUKUM... 25/8=3.125...   APO ORU SHOE KU POLISH POTA UNAKU 3.125 PISA DHANA??.. APDI ORU COIN HEY ILLAYE.. ENDA YARA EMATHA PAAKURA? DAI MOSAKARA!!!
1975,troll_1861.jpg,SUNTV: KAVIGAR SIVAKARTHIKEYAN YELUDHIYA 'GANDHA KANNALAGI' PADALLIN KALAKKALPERFORMANCE! #NVPAudioLaunchOnSunTV #SunPictures #NammaVeetuPillai #SociallySun #SunTV
1976,troll_1862.jpg,ULGA MAGA KELVI? PATTI VADA CHUTTA KADHAIYIL VADEIYAI SUTTADHU YAARU?  -KAKKA -NARI -PATTI -VADEISATTI -NERUPPU ... INDHA KELVIKU MUDINDHAL BADHIL SOLLUNGA....
1977,troll_1863.jpg,2009...    2019...
1978,troll_1864.jpg,*VRTVTEAM: EDHUKUM HEADSET POTA DOUBLE SIDE LA SOUND VARUDHAA NU CHECK PANIPPOM...   VANDHA RAJA VAA DHAN VARUVEN TRAILER..    HAPAAADA VARUDHU
1979,troll_1865.jpg,*PERIYARIST: SILIRTHU POI SILLARAILAM VEETERUJEN
1980,troll_1866.jpg,*ME: ENADA PHOTO EDUKA SOLTU NEE VERA ENGAYO PATHUTU IRUKA?   *FRND: IDHUKU PERU DHA CANDID POSE NEE PAATUKU PHOTO EDU
1981,troll_1867.jpg,RATHAM NAADI NARAMBU SADHAI PUTHI ATHANAILUM ANDHA VERI IPADI ORU KAARIYATHA SEIYA MUDIYUM... JIO NUMBERLA IRUNDHU MISSEDCALL KUDUKURANGA
1982,troll_1868.jpg,WHEN MY FFRIENDS RECORDED VOICE COMES WHILE LISTENING TO SONGS
1983,troll_1869.jpg,*OVIYA: IVLO NALA ENGA DA ERUNDHENGA  *OVIYA FANS: KUDAVE DANA ERUNDHOM
1984,troll_187.jpg,DURING EXTRA INNINGS...  ENNADA FULLA HINDI LA PESURANGA...  LANGUAGE AH MUKKIYAM ARCHANA AND AHIBANIYA PARU DA...
1985,troll_1870.png,INDRU SELAR PARKA *WHEELING* SEIYUM NEE ORU NAN UNNAI PALARPATHU *FEELING* SEIYUM PADI AAVAI!
1986,troll_1871.jpg,"BUS FLLLYING.. CAR FLYING.. YA,THATS MY MOVIE..."
1987,troll_1872.jpg,*KEERTHI: EVANDA ADHU YENNAKU  SEEKU VADHURUCHUNU KALAICHADHU..??   *THOSE TROLLERS: KEKURANGALA SOLLATHINGADA..!!
1988,troll_1873.png,"MY REACTION WHEN I SEE MY FRIENDS STATUS AND PHOTO UPDATES ABOUT MOTHER'S DAY   ""ADADA THAAI PASATHULA YENNAIYUM MINJINAVANGALA ERUPPANGA POLAERUKKE"""
1989,troll_1874.jpg,"#10YEARS CHALLENGE NU AAH MEME PODRINGA   *ANNA UNIVERSITY: IRUNGA DA.. REVALUATION LA KUTHI UTTU.. 3000RS KU ""CHALLENGE"" PODA VEKREN"
1990,troll_1875.jpg,DARBAR 1ST HALF *FANS : HUMOURS INTERESTING INTERVAL BLOCK ARM SIR COMEBACK AA *ARM: REVENGE AA MIX PANNI FIGHT PODU PADATHA MUDI YAELEY...
1991,troll_1876.jpg,KATTAPAI.. THUNIPAI.. MANJAPAI..   PLASTIC PAI
1992,troll_1877.jpg,NO COMMENTS
1993,troll_1878.jpg,OOH.. INAKU IVARU BIRTHDAY AH APO SUPER AH CELEBRATE PANIRA VENDIYATHU DHAN
1994,troll_1879.jpg,...AHHHHHH   #PAK FANS: ADA NAARAPAYALAE
1995,troll_188.jpg,*90'S KIDS: ADHU BAT VANGUNADHUM ADHU UDEIYAMMA IRUKA NUUL SUTHURADHUKU NANGA PATTA PADU IRUKKE
1996,troll_1880.jpg,SAMANTHA     THALAIVAR SYNC LEVEL
1997,troll_1881.jpg,10TH LA INDHA RENDU MATTUM ILLAINA NAMA POLAPPU NAARIRUKKUM MAARI
1998,troll_1882.jpg,"DREAM 11 PARIDHABANGAL   *DREAM 11 CONTESTS: YOUR WINNINGS-RS13    *DOOD: KATHTHAIYAA KUDUKUM NU PAATHA, IPDI OTHTHAIYAA KUDUKUDHU"
1999,troll_1883.jpg,ORU NAAL NAMAKU PUDICHA LIFE MARUM BRO     MOODITU PODA VENNA
2000,troll_1884.jpg,tepppa... think panni solren...  hotella chicken biriyaniku muttai ilavasama kudukkuranga ? yennikkavadhu saiva hotella pongalukku vadei ilavasamma kuduthirukaingalaa?
2001,troll_1885.jpg,"double role, huh?"
2002,troll_1886.jpg,"scene 1: my dinner treat..come to babu ganesan     come to what?   babu ganesan, I say    *scene 2: I dont know this place. I'II COME TO YOUR HOUSE & YOU TAKE ME THERE.    YOU DON'T KNOW BABU GANESHAN? WOKAY, I'II TAKE YOU THERE    GIRL FRIEND AND GUY BOTH REACH BABU GANESHAN    DAMN YOU IDIOT!! IT'S PRONOUNCED.. ""BARBEQUE NATION!"
2003,troll_1887.jpg,*ME : ADHAAN SRY KETEN LA.. UNBLOCK PANDRADHU..   *CRUSH: DEI... UN NUMBER AH SAVE EH PANALA... PODA..
2004,troll_1888.jpg,GIRL: NEENGA YENNAKU LOVE LETTER KODUTHA VISHYAM YENGA VEETLA YELLARUKKUM THERINJU POCHU...   *BOY : AYYAIOOO UN THANGACHIUMMA? :P
2005,troll_1889.jpg,#LOVEFAILURE PEOPLE : ENAKU NU YERUME ILLA...  ***  *THA VEETKU PODA AMMA  IRUPANGA
2006,troll_189.jpg,"*FFRIEND: MACHA NAAN LOVE PANLAMNU IRKEN DA   *ME : YENDA SINGLE'AH IRKA KASHTAMA IRKA?   *FRIEND: ILADA ""JIO FREE CALL"" DAILY WASTE AAGUDHU!  *ME: EVLO ADICHALUM THIRUNDHA MATIYA!"
2007,troll_1890.jpg,"*ANBUMANI: MATTRAM, MUNNETRAM   *RAMADOSS: DEI ADMK LA SEAT DHARANGA VAA"
2008,troll_1891.jpg,PATHANJALI SARVAYOGA NIVARANINU KADHA UTTU NAAYE INGA ENGLISH MARUNDHUKU MALLAKKA PADUTHU KIDAKKAN
2009,troll_1892.jpg,*LONG DISTANCE RELATIONSHIP GUY: BIKE RIDE WITH GIRLFRIEND IS STILL A DREAM FOR ME  *ME: GIRLFRIEND EH ENAKU DREAM DHAN EN DHEIVAME
2010,troll_1893.jpg,THAPPU PANNITTU MANNIPPU KEKURAVAN MANUSHAN... THAPPE  PANNAMA MANNIPPU KEKURAVAN PURUSHAN!!!
2011,troll_1894.jpg,#67YRSCHALLENGE  ~1952(AGE-10)    ~2019(AGE-77)
2012,troll_1895.jpg,ITHUKKU VILAKKAM KANDUPUDIKIRADHUKULLA ELAKCHANE MUDICHURUM.!
2013,troll_1896.jpg,*UNNA POLA ORUTHARA NAA PATHATHEILLA
2014,troll_1897.jpg,IDHU THAMPA ORIGINAL DOOR DELIVERY...
2015,troll_1898.jpg,ONBADHU KIRAKANGALIN UTCHAM PETRA ORUVANALA MATTUM DHAN...  UPPUMAVAI SAPITTU INNUM KONJAM IRUNDHA POTTUKANU KEKKA MUDIYUM...
2016,troll_1899.jpg,*MANGO MANI: ADAPAAVINGALA NAN PATTUKKU ORU MAMBALAM KEDAIYAI POTTUKITU IRUNDHU IRUPPANADA.!
2017,troll_19.jpg,*D FANS: BOSS IDHU 100TH POSTPONE   *ENPT CREW: COUNTING LA GUN 'UU MARI IRRUKINGALE DA
2018,troll_190.jpg,KAI NATTUNU ILLAKARAMA PAKKATHINGAPPA... EPPELLAM MOBILELA KAI MAATTU VACHUDHAN PAADHUKKAKURANGA..
2019,troll_1900.jpg,THAT PRICELESS MOMENT WHEN U SEE A CHICKEN PIECE IN KUSHKA ADA.. KOZHI KARI...
2020,troll_1901.jpg,DAI ITHU PERIYA HOTEL DA MANATHA VANGIRATHINGA DA     ANNAN ORU KALAKI     UNGALALA INTHA HOTEL KU KUPTU VANTHAN LA EN PUTHIYA SERUPALAYE ADIKANUM
2021,troll_1902.jpg,UNGAL RAGASIYANGALEI YAARODUM PAGIRNTHU KOLLADHIRGAL...  UNGALALEYE ADHAI RAGASIYAMAGA VAIKKA MUDIYADHA BODHU MATRAVARGALALUM MUDIYADHU...
2022,troll_1903.jpg,*ME : HOLLOW MAN SIR NEENGALA !! 
2023,troll_1904.jpg,"YELLA BUS'LAYUM ""THIRUDARGAL JAGIRADHAI:NU POTTURUKANGALE??   NEYAMA,""PAYANIGAL JAKIRADHAI""NU DHANE PODANUM ??!!"
2024,troll_1905.png,"WHEN SOMEONE ASKS ME ""YOU WRITE SO MANY STATUSES ON FB , WHAT IS THE USE?""   ITHELLAM NAALAIKKU SARITHIRADHULA VARUM! YENNAKU SELAI VAIPPANGA! STUDENTS YELLAM NOTES YEDUPPANGA!!"
2025,troll_1906.jpg,THIS IS BOLD ROLE   THIS IS SHIT
2026,troll_1907.jpg,CHINNA VAYASULA NAMMAKITTA SILLARAI KAASU VAANGI THINBOM. IPPA KEDAIKAARANKITTA SILLARAI KAASU ILLANA NAAMA CHOCOLATE THINGA VENDIYADHARUKKU...
2027,troll_1908.jpg,*DHONI: YENDA YELLARUME SOONAPAANA AAGIDA MUDIYUMA DA
2028,troll_1909.jpg,ADHEY PAYA DHAN    APA   IPA
2029,troll_191.jpg,"INSTA BIO'S BE LIKE     ""WISH ME ON JUNE 5TH""   ENNADA CABLE CONNECTION MAARI KETU VAANGURAAN.."
2030,troll_1910.jpg,NO COMMENTS
2031,troll_1911.jpg,INDHA ULAGATHULA EVANA VENALUM NAMBALAAM..  AANA 5 NIMISHATHULA VANDHUDUVENNU SOLDRAVANA MATTUM NAMBAVE KUDADHU
2032,troll_1912.jpg,ENGA VEETU MAPPILAI CONTESTANTS
2033,troll_1913.jpg,~MOM: DEI TIME 8 AACHI ENDHIRI...!
2034,troll_1914.jpg,"NOWADAYS NOBODY WANTS A PHOTOGRAPHER TO CLICK  THEY CLICK THEMSELVES AND POST IT AS ""SELFIE"""
2035,troll_1915.jpg,"REACTION OF NON VEGETARIANS, WHO FOLLOW PURATTASI MONTH KADAISIYA OREY ORU THADAVA BIRIYANI SAAPTU VANTHUDREN PA"
2036,troll_1916.jpg,NO COMMENTS
2037,troll_1917.jpg,AAN PAALAGA PIRANDHUTHARKU BADHIL AAVIN PAALAGA PIRANDHURUNDHAL MANAIVIKKU N=MUN DHAIRIYAMAGA PONGIYIRUKALAM!
2038,troll_1918.jpg,GIRLS WHILE STOPPING THEIR SCOOTY
2039,troll_1919.jpg,NO COMMENTS
2040,troll_192.jpg,MACHA NAAN ENNA BUSINESS SEIREN KELLAH..   ENNA BUSINESS DA SEIRE    *MAKKE JOKE NATPU: NONE OF YOUR BUSINESS DA.. *ME : PHONE'EH VEII DA PANJA PARADESI
2041,troll_1920.jpg,*2009   *2019
2042,troll_1921.jpg,EVLO ALAGANA SCENE DA RENDU THIRUTU MULI MUZHIGUDHUNGADA   -KOLLYWOOD TOPIC
2043,troll_1922.jpg,NO COMMENTS
2044,troll_1923.jpg,INDHA ALAGI PONA MAMBALATHAI VACHUTTU DHAN  AARU MAASAMA PERIYA PUDINGI MAADHIRI COMMENT PANNIGALADA MAANGA BOYS
2045,troll_1924.jpg,MEETS YOU BEFORE EXAM ASKS YOU QUESTIONS YOU'VE NEVER HEARD
2046,troll_1925.jpg,PUGAIYILAI CANCERAI URUVAKKUM...  TASMAC DANCERAI URUVAKKUM... PODHU NALA PADHIVU...
2047,troll_1926.jpg,*MIND VOICE: AVASARA PATTUTIYAE KUMARU..
2048,troll_1927.jpg,THUNI KILINJURECHENU AALUDHA KAALAM POIYI..  KIZHINJA THUNI DHAN VENNUMNU ALARAKAALAM VANDHURUCHU...! NALLA VALARCHI...
2049,troll_1928.jpg,YELU KALUDHA VAYASACHU INNUM INDHA CARTOON AH PAATHUTTU IRUKA
2050,troll_1929.jpg,"enda ethilum puthumaye'nu solriye thavira,palaya mama velaya mattum vida matenguriyeda"
2051,troll_193.jpg,peyi pombala udambukulla pugunthutu epd'da oru ponnukooda muthaliravu panna mudiyum
2052,troll_1930.jpg,"ella buslayum ""thirudargal jakirathai""nu potrukkangala?? nyayama ,""payanigal jakarithai""nu thanae podanum??!!"
